S.No.,Model,Car,Odometer,VIN number,Online bid,OnlineBidDollars,OnlineBidAddress,OnlineBidPhone,Sold,SoldDollars,SoldAddress,SoldPhone No.,If sale,IfsaleDollars,IfsaleAddress,IfsalePhone No.
107,2014,MASERATI QUATTROP AWD V6 S,8662,ZAM56RRAXE1081297,NISSAN OF VISALIA,"$60,750 ","830 S. Ben Maddox Way Visalia, CA 93292",(888) 434-8621,,,,,NISSAN OF VISALIA,"$60,750 ","830 S. Ben Maddox Way Visalia, CA 93292",(888) 434-8621
108,2009,TOYOTA CAMRY 4C LE,141996,4T4BE46K09R094799,CARS 2 GO,"$5,100 ","633 9th Ave San Diego, CA 92101",(877) 488-4224,CARS 2 GO,"$5,100 ","633 9th Ave San Diego, CA 92101",(877) 488-4224,,,,
,,,,,CAMEX AUTO SALE,"$5,000 ",Not applicable,Not applicable,,,,,,,,
109,2009,VOLKSWAGEN ROUTAN SEL,37546,2V8HW54X09R502391,WORLDWIDE MOTORS,"$7,800 ","9560 Black Mountain Rd Ste B San Diego, CA 92126
",(858) 999-3060,,,,,WORLDWIDE MOTORS,"$7,800 ","9560 Black Mountain Rd Ste B San Diego, CA 92126
",(858) 999-3060
,,,,,CARS 2 GO,"$7,700 ","633 9th Ave San Diego, CA 92101",(877) 488-4224,,,,,,,,
110,2004,HONDA ACCORD 4C,168284,1HGCM726X4A022925,,,,,SILAO AUTO SALES,"$1,850 ","8742 Beverly Rd, Pico Rivera, CA 90660",(562) 908-5549,,,,
111,2003,MERCEDES S430V,140677,WDBNG70J73A341606,,,,,NO CREDIT CHECK AUTO SALES INC,"$3,600 ","3909 Thornton Ave Fremont, CA 94536",(510) 793-9279,,,,
112,2003,PONTIAC GRAND AM 4C SE,100857,1G2NE52F83C327405,,,,,EXCEPTIONAL AUTO SALES,$400 ,"2155 E 5th Ave Columbus, OH 43219",(614) 252-9495,,,,
113,2007,SUZUKI FORENZA CONVENIENC,93854,KL5JD56Z07K590359,,,,,CERTIFIED AUTO SALES,"$1,000 ","1201 E Foothill Blvd Upland, CA 91786",(909) 981-7537,,,,
114,1998,NISSAN SENTRA GXE,143991,3N1AB41D5WL063939,AUTO SERVICIO RAMIREZ SA DE CV,$400 ,Not applicable,Not applicable,CREST MOTORS,$650 ,6825 S Figueroa St  Los Angeles California,(323) 778-6695,,,,
115,2007,HONDA CIVIC LX,118248,2HGFA16507H309152,,,,,XST MOTORSPORTS INC,"$5,600 ","7211 Haven Ave 321 Rancho Cucamonga, California 91701-6064",(909) 322-2460,,,,
116,2012,HONDA CIVIC EX-L,62025,2HGFG3B15CH509760,CARS 2 GO,"$9,600 ","633 9th Ave San Diego, CA 92101",(877) 488-4224,BULLDOG MOTORS LLC,"$9,700 ","5832 Autoport Mall San Diego,  CA  92121-2514",(858) 689-8900,,,,
117,2014,JEEP PATRIOT FWD 4C SPORT,36129,1C4NJPBB6ED822036,CARS 2 GO,"$9,700 ","633 9th Ave San Diego, CA 92101",(877) 488-4224,PANDA MOTORS INC,"$9,800 ","10371 Beach Boulevard  Stanton, CA 90680",(714) 947-1900,,,,
118,2004,ACURA TL,222342,19UUA66294A066736,SEATTLE CAR GUYS LLC,"$2,100 ","13500 Lake City Way NE, Ste 204 Seattle, Washington",1 206-650-5532,SEATTLE CAR GUYS LLC,"$2,100 ","13500 Lake City Way NE, Ste 204 Seattle, Washington",1 206-650-5532,,,,
119,2007,SATURN AURA V6 XR,137087,1G8ZV57767F134943,,,,,B & BT AUTO SALES AND SCAO,"$3,000 ","1655 East 6th st STE A-4 # 102,  Corona, CA 92879",(951) 389-4291,,,,
120,2006,TOYOTA CAMRY 4C,148626,4T1BE30K66U133887,GRASSMERE AUTO INC,"$3,500 ",3711 Nolensville Pike NashvilleDavidsonTN37211-3301,(615) 781 1181,RAE PRE OWNED CARS INC,"$3,600 ","5465 E Beverly Blvd Los Angeles, CA 90022",(323) 725-7660,,,,
,,,,,CARS 2 GO,"$3,100 ","633 9th Ave San Diego, CA 92101",(877) 488-4224,,,,,,,,
121,2008,HONDA CIVIC LX,91006,2HGFA16568H304894,DESERT AUTO DEALER,"$2,600 ","74822 Joni Dr Ste 5 Palm Desert, CA 92260",(760) 660-3300,JUAN RIVERA LANDEROS,"$2,700 ",n/a,n/a,,,,
122,2010,HONDA CIVIC EX,118410,19XFA1F84AE008167,CENTRAL AUTO SALES INC,"$6,300 ","3181 Fulton Ave Sacramento, CA 95821",(916) 333-4773,SCHETTINO MOTORS,"$6,400 ","3235 Peck Road El Monte, CA 91731",(626) 542-3208,,,,
123,2009,CHEVROLET MALIBU 4C LS W/1FL,93106,1G1ZG57B89F119263,,,,,DOLLAR BILL AUTO SALES INC,"$6,700 ","1234 E Center Ave Visalia, CA 93292",(559) 739-2886,,,,
124,2011,CHEVROLET MALIBU 4C LS W/1FL,106171,1G1ZA5E17BF139828,,,,,DOLLAR BILL AUTO SALES INC,"$7,100 ","1234 E Center Ave Visalia, CA 93292",(559) 739-2886,,,,
125,2006,HONDA CR-V 4X4 EX,163151,JHLRD78826C056109,,,,,EXCLUSIVE CAR AND TRUCK,"$5,000 ","32881 Yucaipa Blvd Yucaipa, CA 92399",(909) 790-8686,,,,
126,2008,HONDA ACCORD 4C LX-P,244195,JHMCP26438C077274,,,,,MOTORBANK AUTOMOTIVE GROUP INC,"$4,200 ","1133 East Thompson Blvd Ventura, CA 93001",(805) 667-8700,,,,
127,2010,HONDA CIVIC DX-VP,68993,19XFA1F33AE041326,CARS 2 GO,"$5,800 ","633 9th Ave San Diego, CA 92101",(877) 488-4224,CARS 2 GO,"$5,800 ","633 9th Ave San Diego, CA 92101",(877) 488-4224,,,,
128,1998,HONDA ACCORD EX,206852,1HGCG6672WA094970,MPG AUTO SALES,$600 ,NA,NA,MPG AUTO SALES,$600 ,NA,NA,,,,
129,2002,VOLKSWAGEN JETTA 4C,172897,3VWRK69M32M017043,AUTO SERVICIO RAMIREZ SA DE CV,$500 ,Not applicable,Not applicable,EAGLE FIRST AUTO DEALER,$700 ,"6167 Pleasant Valley Rd,El Dorado, CA 95623",(530) 622-6978,,,,
130,2012,FORD FUSION FWD 4C SE,68694,3FAHP0HA9CR248513,,,,,DRIVETIME,"$7,700 ","3812 Florin Road Ste 101 Sacramento, CA 95823",(916) 968-1630,,,,
131,2008,FORD F250 4X4 CR FX4,101610,1FTSW21R88EA31950,,,,,DOLLAR BILL AUTO SALES INC,"$21,500 ","1234 E Center Ave Visalia, CA 93292",(559) 739-2886,,,,
132,2008,JEEP CHEROKEE 4X2 V6 LAREDO,98875,1J8GS48K98C104785,,,,,UNITED CAR COMPANY,"$6,600 ","640 South Atlantic Blvd Los Angeles, CA 90022",(323) 780-6195,,,,
133,2012,TOYOTA CAMRY 4C,44082,4T1BF1FK2CU166972,,,,,BAY AREA CAR SALES LLC,"$12,100 ","1544 W San Carlos St San Jose, CA 95126",(408) 297-7000,,,,
134,2013,SCION XD,40471,JTKKUPB45D1033784,CARS 2 GO,"$8,200 ","633 9th Ave San Diego, CA 92101",(877) 488-4224,,,,,,,,
135,2007,TOYOTA CAMRY V6 LE,125514,4T1BK46K17U531533,,,,,AUTO NATIX,"$5,700 ","26260 N. Mooney Blvd Tulare, CA 93274",(559) 622-8600,,,,
136,2011,FORD FUSION FWD 4C SE,60321,3FAHP0HA4BR243539,DRIVETIME,"$8,600 ","3812 Florin Road Ste 101 Sacramento, CA 95823",(916) 968-1630,EXTREME MOTORS,"$8,700 ","7918 Raytheon Rd San Diego, CA 92111",(858) 531-7781,,,,
,,,,,PASO ROBLES FORD LINCOLN MERCURY,"$8,300 ","2401 Oakwood St Paso Robles, CA 93446",(805) 239-3673,,,,,,,,
137,2005,BMW 325I,95396,WBAAZ33445KW78589,CARS 2 GO,"$3,800 ","633 9th Ave San Diego, CA 92101",(877) 488-4224,WOODLAND HILLS QUALITY MOTORS,"$3,900 ","18746 Sherman Way Reseda, CA 91335",(818) 609-0433,,,,
,,,,,WOODLAND HILLS QUALITY MOTORS,"$3,900 ","18746 Sherman Way Reseda, CA 91335",(818) 609-0433,,,,,,,,
138,2009,TOYOTA CAMRY 4C,78778,4T1BE46K49U330560,DRIVETIME,"$7,900 ","3812 Florin Road Ste 101 Sacramento, CA 95823",(916) 968-1630,DRIVETIME,"$7,900 ","3812 Florin Road Ste 101 Sacramento, CA 95823",(916) 968-1630,,,,
139,2010,SCION XB,96472,JTLZE4FE3A1098766,BEST BUY AUTO SALES,"$7,200 ","1921 N Broadway Santa Maria, CA 93454",(805) 348-1633,DC AUTO SALES,"$7,200 ","2901 Arsenal Saint Louis, MO 63118",(314) 773-2277,,,,
140,2003,BMW Z4 2.5,91316,4USBT33403LS41473,FREEWAY AUTO CENTER,"$4,800 ","333 South Waterman Ave San Bernardino, CA 92408",(909) 381-3222,,,,,,,,
141,2006,ACURA TSX,138021,JH4CL969X6C004903,FREEWAY AUTO CENTER,"$4,600 ","333 South Waterman Ave San Bernardino, CA 92408",(909) 381-3222,BULLDOG MOTORS LLC,"$4,500 ","5832 Autoport Mall San Diego,  CA  92121-2514",(858) 689-8900,,,,
142,2008,GMC SR 1500 4X2 CR WORK TRUCK,144722,3GTEC13JX8G165312,,,,,PACOIMA MOTORS,"$14,200 ","13472 Louvre St Los Angeles, CA 91331",(818) 532-2927,,,,
143,2003,DODGE RAM 1500 4X2 V8 ST,118902,1D7HA18D43J667607,,,,,AUTO ACTION,"$6,500 ","5801 Fairmount Ave San Diego, CA 92120",(619) 281-3333,,,,
144,2003,FORD ZX2,96267,3FAFP11303R157364,,,,,MADD MOTORS,$800 ,7460 District Blvd BakersfieldKernCA93313-4822,(661) 836 5974,,,,
145,2010,CHEVROLET 1500 SLV 4X2 CR LT,83362,3GCRCSE09AG277794,,,,,,,,,BAY AREA CAR SALES LLC,"$17,700 ","1544 W San Carlos St San Jose, CA 95126",(408) 297-7000
146,2010,TOYOTA COROLLA XLE,114809,1NXBU4EE4AZ260089,PROPER CHOICE AUTO SALE,"$6,100 ","2230 W Chapman Ave Ste 129 Orange, CA 92868",(949) 345-9410,,,,,PROPER CHOICE AUTO SALE,"$6,100 ","2230 W Chapman Ave Ste 129 Orange, CA 92868",(949) 345-9410
147,1997,FORD EXPLORER 4X2 V6 SPORT,152964,1FMCU22X3VUD30752,,,,,CREST MOTORS,$700 ,6825 S Figueroa St  Los Angeles California,(323) 778-6695,,,,
148,2007,MINI COOPER S,104397,WMWMF73547TV30008,,,,,,,,,HANFORD IMPORTS,"$4,300 ","600 W 7th St Hanford, CA 93230",(559) 583-7796
149,2007,DODGE CALIBER FWD 4C SXT,92801,1B3HB48B87D566163,,,,,GEM STATE AUTO,"$2,450 ","6630 W State St Boise, ID 83714",(208) 968-7787,,,,
150,2003,FORD EXPLORER 4X2 XLT,163490,1FMZU63K73ZB08249,,,,,,,,,AJ'S AUTO CENTER,"$2,000 ","8575 Weyand Ave, Sacramento, CA 95828
",(916) 386-2770
151,2005,CHEVROLET 1500 SUB 4X2 V8 LS,140827,3GNEC16Z55G139625,GRAND AUTOLAND,"$5,600 ","515 Oceanside Blvd. Oceanside, CA 92054",(760) 231-8899,FREEWAY AUTO CENTER,"$5,700 ","333 South Waterman Ave San Bernardino, CA 92408",(909) 381-3222,,,,
,,,,,FREEWAY AUTO CENTER,"$5,700 ","333 South Waterman Ave San Bernardino, CA 92408",(909) 381-3222,,,,,,,,
152,2005,SCION XB,145705,JTLKT324750218949,,,,,PRIME TIME AUTO SALES INC,"$3,500 ",NOT MENTIONED,(909) 559-4053,,,,
153,1996,FORD EXPLORER 4X2 V6 XLT,229062,1FMDU32X0TZA39703,,,,,,,,,WIN WIN AUTO SALES INC,$350 ,Not applicable,Not applicable
