S.No.,Model,Car,Odometer,VIN number,Online bid,OnlineBidDollars,OnlineBidAddress,OnlineBidPhone,Sold,SoldDollars,SoldAddress,SoldPhone No.,If sale,IfsaleDollars,IfsaleAddress,IfsalePhone No.
,,,,,TDI MOTORS,"$8,900 ","13427 NE 20th St Ste 175 Bellevue, WA 98005",(425) 820-4549,,,,,,,,
99,2006,BMW 325I,95813,WBAVB13516PT21846,,,,,RT AUTO SALES INC,"$5,800 ","9910 S Figueroa St, Los Angeles, CA 90003",(323) 754-9590,,,,
100,2005,MINI COOPER S,81121,WMWRE33475TG95320,MY RIDE MOTORS LLC,"$5,700 ","3058 Clairemont Dr Ste 6 San Diego, CA 92117",(858) 442-5418,MY RIDE MOTORS LLC,"$5,700 ","3058 Clairemont Dr Ste 6 San Diego, CA 92117",(858) 442-5418,,,,
,,,,,CAR POWER AUTO SALES,"$5,600 ","1325 E Truxtun Ave Bakersfield, CA 93305",(661) 695-2321,,,,,,,,
101,2006,SCION TC,153051,JTKDE177860070732,,,,,D & A AUTO SALES,"$2,500 ","19060 Valley Blvd Bloomington, CA 92316",(909) 874-0567,,,,
102,2006,NISSAN MURANO AWD SL,148870,JN8AZ08W26W520472,,,,,JNB MOTOR INC,"$5,800 ","1211 W Valley Blvd Alhambra, CA 91803",(626) 308-0006,,,,
103,2013,FORD EDGE FWD V6 SEL,78980,2FMDK3JC7DBA65093,,,,,PUENTE HILLS SABARU,"$13,800 ","17801 E Gale Ave City Of Industry, CA 91748",(888) 450-8814,,,,
104,2013,TOYOTA HIGHLNDR 4X4 V6 SE,75807,5TDBK3EH0DS203315,,,,,PUENTE HILLS SABARU,"$22,000 ","17801 E Gale Ave City Of Industry, CA 91748",(888) 450-8814,,,,
105,2009,MERCEDES-B S-CLASS S550,29168,WDDNG71X99A274994,RIGUERO MOTORS INC,"$30,000 ","2730 Garnet AVE San Diego, CA 92109",(858) 270-7700,LEXUS OF PLEASANTON,"$32,000 ","4345 Rosewood Drive Pleasanton, CA 94588 b/t Old Santa Rita Rd & Santa Rita Rd",(925) 918-6996,,,,
,,,,,MONZA CAR,"$31,750 ","14961 Ventura Blvd Sherman Oaks, CA 91403",(818) 907-1770,,,,,,,,
106,2011,BMW 528IA 528I,37108,WBAFR1C50BC748341,,,,,ROYAL AUTO WHOLESALE INC,"$23,750 ","230 Amberwood Drive Walnut, CA 91789 ",(909) 598-6282,,,,
107,2006,MERCEDES-B S-CLASS S430 V4M,93488,WDBNG83J06A477548,,,,,RIVERSIDE PREMIER MOTORS,"$9,700 ","247 W La Cadena Dr Riverside, CA 92501",(951) 394-3552,,,,
108,2007,GMC YUKON DENALI DENALI,77928,1GKFK63827J330451,LYNX CAR SALES LLC,"$19,750 ",NA,NA,,,,,,,,
109,2013,INFINITI G37 4X2 JOURNEY,9389,JN1CV6AP3DM724554,CIRCLE CITY MOTORS,"$21,250 ","327 W Orangethorpe Ave, Fullerton, CA 92832",(714) 400-3600,,,,,CIRCLE CITY MOTORS,"$21,250 ","292 N. Wilshire Ave. #109, Anaheim, CA 92801",(714) 400-3600
110,2012,INFINITI G37 4X2 BASE,25637,JN1CV6EK5CM420655,,,,,,,,,PUENTE HILLS SABARU,"$18,750 ","17801 E Gale Ave City Of Industry, CA 91748",(888) 450-8814
111,2012,INFINITI G37 4X2 JOURNEY,19854,JN1CV6AP4CM934532,ONLINE AUTOMOTIVE GROUP LLC,"$18,250 ","23910 N 19th Ave Ste 22 Phoenix, AZ 85085",(623) 581-3060,,,,,ONLINE AUTOMOTIVE GROUP LLC,"$18,250 ","23910 N 19th Ave Ste 22 Phoenix, AZ 85085",(623) 581-3060
112,2012,INFINITI QX56 4X4 7-PASS,46995,N8AZ2NE0C9021008,BILL LUKE CHRYSLER JEEP AND DODGE INC,"$38,250 ","2425 W Camelback Rd Phoenix, AZ 85015",(602) 249-1234,,,,,DEFINITIVE MOTORS,"$38,500 ","203 116th Ave NE Bellevue, WA 98004",(425) 562-8080
,,,,,DEFINITIVE MOTORS,"$38,500 ","203 116th Ave NE Bellevue, WA 98004",(425) 562-8080,,,,,,,,
113,2013,INFINITI JX35 FWD,50625,5N1AL0MN9DC323528,ALL GERMAN AUTO,"$25,250 ","1327 Simpson Way Escondido, CA 92029",(760) 738-4626,,,,,ALL GERMAN AUTO,"$25,250 ",,
114,2012,INFINITI G37 4X2 BASE,17019,JN1CV6FE7CM202709,ONLINE AUTOMOTIVE GROUP LLC,"$25,500 ","23910 N 19th Ave Ste 22 Phoenix, AZ 85085",(623) 581-3060,,,,,CARMAX # 7129,"$25,750 ","6100 Auto Center Dr Buena Park, CA 90621",(714) 523-2667
115,2006,BMW 3 SERIES M3,34276,WBSBR93466PK11794,DEFINITIVE MOTORS,"$21,000 ","203 116th Ave NE Bellevue, WA 98004",(425) 562-8080,,,,,PUENTE HILLS SABARU,"$21,250 ","17801 E Gale Ave City Of Industry, CA 91748",(888) 450-8814
116,1999,TOYOTA AVALON XLS,134162,4T1BF18BXXU291544,,,,,DVINE IMPPORTS,"$1,700 ",NA,NA,,,,
117,2012,RAM 1500 4X4 CR LARAMIE,53582,1C6RD7NT3CS211118,BOISE VOLKSWAGEN AUDI,"$25,000 ",not applicable,(877) 649-7974,STREET DREAMS AUTO SALES,"$26,250 ","2775 Kietzke Lane Reno, NV 89502",(775) 336-2277,,,,
118,2014,GMC SIERA 15 4X4 DB SLE,5308,1GTV2UEH8EZ158515,,,,,MEZA AUTO SALES,"$26,000 ","1565 N MT Vernon Ave Colton, CA 92324",(909) 825-2321,,,,
119,1998,FORD EXPEDIT 4X2 V8 ED BAUER,173212,1FMRU17L9WLB13062,AUTO WAY,$900 ,"41785 Enterprise Cir Ste C Temecula, CA 92590",(951) 296-1233,WIN WIN AUTO SALES INC,$950 ,Not applicable,Not applicable,,,,
120,2001,CHEVROLET 1500 SUB 4X2 V8 BASE,163431,3GNEC16T41G273497,,,,,INTEGRITY MOTORS GROUP,"$1,300 ",5 Octavia St San Rafael CA 94901,na,,,,
121,2014,BMW 528I 528I,50967,WBA5A5C57ED506851,BAYSIDE MOTORS,"$25,750 ","1485 Morena Blvd San Diego, CA 92110",(619) 684-1559,BAYSIDE MOTORS,"$25,750 ","1485 Morena Blvd San Diego, CA 92110",(619) 684-1559,,,,
122,2012,BMW 740I 740I,41829,WBAKA4C52CDX20222,BEEMER HAUS LLC,"$33,000 ","1900 N Scottsdale Rd Tempe, AZ 85281",(480) 485-9294,BEVERLY HILLS UNIQUE SPORTS CARS,"$33,500 ","1416 S La Brea Ave Los Angeles, CA 90019",(323) 935-2985,,,,
,,,,,BEVERLY HILLS UNIQUE SPORTS CARS,"$33,500 ","1416 S La Brea Ave Los Angeles, CA 90019",(323) 935-2985,,,,,,,,
,,,,,IAUTOHAUS,"$32,500 ","1876 E Broadway Rd Tempe, AZ 85282",(480) 317-0777,,,,,,,,
,,,,,DEFINITIVE MOTORS,"$33,250 ","203 116th Ave NE Bellevue, WA 98004",(425) 562-8080,,,,,,,,
123,2013,MINI COOPER,45534,WMWSU3C50DT549124,,,,,SOUTHERN FINANCIAL,"$8,700 ",NA,NA,,,,
124,2013,BMW 328I 328I,25512,WBA3C1G58DNR45974,PREMIER AUTO GROUP LLC,"$19,000 ","11601 Whittier Boulevard Whittier, CA 90601",562-695-1234,PREMIER AUTO GROUP LLC,"$19,000 ","11601 Whittier Boulevard Whittier, CA 90601",562-695-1234,,,,
125,2012,BMW X5 35D 35D,17676,5UXZW0C50CL674289,D & C MOTORZ INC,"$31,000 ","2627 SE Holgate Blvd, Portland, OR 97202",(503) 719-5038,,,,,,,,
126,2013,BMW 328I CPE 328I,62219,WBAKE3C57DE771693,LUXURY MOTORSPORTS,"$16,500 ","2141 E Bell Rd Phoenix, AZ 85022",(602) 569-1400,LUXURY MOTORSPORTS,"$16,500 ","2141 E Bell Rd Phoenix, AZ 85022",(602) 569-1400,,,,
127,2013,BMW 535IA 535I AUTO,54385,WBAFR7C53DC821255,,,,,K & S AUTO SALES,"$27,000 ","3231 India St San Diego, CA 92103",(619) 683-9300,,,,
128,2012,MINI COOPER,12779,WMWSU3C51CT540270,WORLDWIDE MOTORS,"$9,500 ","9560 Black Mountain Rd Ste B San Diego, CA 92126
",(858) 999-3060,SOUTHERN FINANCIAL,"$10,100 ",NA,NA,,,,
,,,,,BEVERLY HILLS UNIQUE SPORTS CARS,"$10,000 ","1416 S La Brea Ave Los Angeles, CA 90019",(323) 935-2985,,,,,,,,
129,2013,BMW 528IA 528I AUTO,62830,WBAXG5C57DDY32641,,,,,K & S AUTO SALES,"$21,000 ","3231 India St San Diego, CA 92103",(619) 683-9300,,,,
130,2013,BMW 328I 328I,60860,WBA3C1C52DF437340,LUXURY MOTORSPORTS,"$17,750 ","2141 E Bell Rd Phoenix, AZ 85022",(602) 569-1400,STG AUTO GROUP,"$17,500 ","1153 W Holt Blvd Ontario, CA 91762",(909) 984-6595,,,,
,,,,,CARDINALE GMC TRUCK,"$17,000 ","2 Heitzinger Plaza Seaside, CA 93955",(877) 957-1626,,,,,,,,
131,2013,BMW 535IA 535I AUTO,43853,WBAFR7C54DC819594,,,,,ABRAMOVICH MOTORS,"$27,000 ","27941 Jefferson Ave Temecula, CA 92590",(951) 500-4862,,,,
132,2008,BMW 328I 328I,110103,WBAVC57538NK78334,,,,,KARPLUS WAREHOUSE INC,"$5,500 ","10103 San Fernando Rd Pacoima, CA 91331",(888) 379-8896,,,,
133,2012,BMW 740LI 740LI,63832,WBAKB4C50CC577032,D & C MOTORZ INC,"$25,000 ","2627 SE Holgate Blvd, Portland, OR 97202",(503) 719-5038,D & C MOTORZ INC,"$25,000 ","2627 SE Holgate Blvd, Portland, OR 97202",(503) 719-5038,,,,
134,2014,BMW 328I 328I,20737,WBA3C1C59EK114542,ARIZONA FINE CARS LLC,"$21,000 ","7000 E McDowell Rd, Scottsdale, AZ 85257",888-259-7351,ARIZONA FINE CARS LLC,"$21,000 ","7000 E McDowell Rd, Scottsdale, AZ 85257",888-259-7351,,,,
135,2011,BMW 328I 328I,34744,WBAPH5G52BNM75304,ARIZONA FINE CARS LLC,"$15,250 ","7000 E McDowell Rd, Scottsdale, AZ 85257",888-259-7351,LEXUS OF PLEASANTON,"$15,000 ","4345 Rosewood Drive Pleasanton, CA 94588 b/t Old Santa Rita Rd & Santa Rita Rd",(925) 918-6996,,,,
,,,,,BEEMER HAUS LLC,"$14,750 ","1900 N Scottsdale Rd Tempe, AZ 85281",(480) 485-9294,,,,,,,,
136,2013,BMW M5,18706,WBSFV9C52DD095871,,,,,MATIX MOTORING INC,"$50,500 ",Not applicable,Not applicable,,,,
137,2012,BMW 328I CPE 328I,62149,WBAKE5C5XCE755868,,,,,A & B MOTOR CARS INC,"$15,000 ","2748 E Colorado Blvd Pasadena, CA 91107",(626) 796-8899,,,,
138,2009,PORSCHE CAYENNE V8 S,39980,WP1AB29PX9LA40512,,,,,CAR LUX INC,"$22,000 ","843 S La Brea Ave Inglewood, CA 90301",(310) 412-9072,,,,
139,2013,BMW 328I 328I,30051,WBA3C1G54DNR46989,NATIONWIDE AUTO WAREHOUSE INC,"$19,000 ","4541 W Chestnut Expy, Springfield, MO 65802",888-382-4730,ABRAMOVICH MOTORS,"$18,750 ","27941 Jefferson Ave Temecula, CA 92590",(951) 500-4862,,,,
,,,,,AUTO MERCHANTS INC,"$18,250 ",NA,NA,,,,,,,,
,,,,,LUXURY MOTORSPORTS,"$18,750 ","2141 E Bell Rd Phoenix, AZ 85022",(602) 569-1400,,,,,,,,
140,2013,MINI COOPER,46166,WMWSU3C51DT678201,BEVERLY HILLS UNIQUE SPORTS CARS,"$10,600 ","1416 S La Brea Ave Los Angeles, CA 90019",(323) 935-2985,ACURA OF RIVERSIDE,"$10,900 ","8101 Auto Dr Riverside, CA 92504",(951) 688-1500,,,,
141,2013,BMW 535IA 535I AUTO,72231,WBAFR7C57DC818052,LUXURY MOTORSPORTS,"$22,500 ","2141 E Bell Rd Phoenix, AZ 85022",(602) 569-1400,LUXURY MOTORSPORTS,"$22,500 ","2141 E Bell Rd Phoenix, AZ 85022",(602) 569-1400,,,,
142,2009,VOLKSWAGEN JETTA 5C S,74512,3VWJZ71K99M089044,J J WHOLESALE,"$2,500 ","5909 Whittier BlvdLos Angeles, CA 90022",(323) 346-0254,A & B MOTOR CARS INC,"$3,000 ","2748 E Colorado Blvd Pasadena, CA 91107",(626) 796-8899,,,,
143,2012,MINI COUNTRYMAN FWD S,35500,WMWZC3C58CWL87869,OFF LEASE ONLY INC,"$12,500 ",N/A,N/A,KARPLUS WAREHOUSE INC,"$13,750 ","10103 San Fernando Rd Pacoima, CA 91331",(888) 379-8896,,,,
144,2015,HONDA ACCORD 4C EX,4417,1HGCR2F77FA162313,BILL LUKE FIAT,"$18,750 ","7833 S Autoplex LP Tempe, AZ 85284",(480) 598-4031,STG AUTO GROUP,"$19,000 ","1153 W Holt Blvd Ontario, CA 91762",(909) 984-6595,,,,
145,2014,NISSAN MAXIMA 3.5 S,11350,1N4AA5AP1EC476134,SURF CITY NISSAN ,"$16,250 ","17331 Beach Blvd Huntington Beach, CA 92647
",(714) 500-6010,,,,,"CITY AUTO SALES, LLC","$16,500 ","400 North Johnson Ave El Cajon, CA 92020",(619) 588-4349
,,,,,"CITY AUTO SALES, LLC","$16,500 ","400 North Johnson Ave El Cajon, CA 92020",(619) 588-4349,,,,,,,,
146,2014,FORD F150 4X2 EX STX,17309,1FTEX1CM4EFB85857,,,,,HEMBORG FORD,"$22,250 ","1900 Hamner Ave Norco, CA 92860",(951) 737-6151,,,,
147,2011,DODGE JOURNEY FWD V6 MAINSTREET,80577,3D4PG1FG9BT543487,,,,,RIVERSIDE CAR STORE INC,"$8,000 ","7925 Indiana Ave Riverside, CA 92504",(951) 358-0111,,,,
148,2003,FORD EXPEDIT 4X2 V8 ED BAUER,148191,1FMRU17W33LA86916,MAGIC AUTO CENTER OF R,"$2,900 ","6360 Reseda Blvd Tarzana, CA 91335",(818) 881-6999,,,,,MAGIC AUTO CENTER OF R,"$2,900 ","6360 Reseda Blvd Tarzana, CA 91335",(818) 881-6999
149,2007,NISSAN ALTIMA 4C 2.5 S,114852,1N4AL21E67C207363,STUNNING AUTO,"$3,900 ","2015 Marconi Ave Sacramento, CA 95821",(916) 802-1447,ADVANCE AUTO GROUP,"$5,200 ","2116 Troy Ave South El Monte, CA 91733",(626) 575-0252,,,,
150,2004,NISSAN MURANO FWD SL,179751,JN8AZ08T54W225076,,,,,,,,,D & A AUTO SALES,"$2,700 ","19060 Valley Blvd Bloomington, CA 92316",(909) 874-0567
151,2007,SCION TC,129148,JTKDE177670171608,GOLDEN AUTO GROUP INC,"$3,800 ","1386 White Oaks Rd, Campbell, CA 95008",(408) 377-4900,KLASS MOTORS,"$3,900 ","925 N Harbor Blvd Santa Ana, CA 92703",(855) 880-4514,,,,
