LIBERTY CARS AND TRUCKS," 600 Freeman Ln, Grass Valley, CA 95949",+1 530-477-5454
,,,2007,TOYOTA CAMRY V6 LE,125431,4T1BK46KX7U512205,"$6,500 ",ONLINE,1/29/2016 12:11:27 PM
MARTINEZ USED CARS INC,"314 Lander Ave Turlock, CA 95380",(209) 634-4496
,,,2007,CADILLAC ESC EXT AWD CR,132557,3GYFK62827G260085,"$17,500 ",ONLINE,1/29/2016 12:11:27 PM
A AND M AWESOME MOTORS,"1051 N Citrus Ave Ste F Covina, California 91722-2700",(909) 248-4111
,,,2007,BMW 328I,99525,WBAWV13547PK48436,"$10,000 ",SOLD,1/29/2016 12:11:27 PM
RIGUERO MOTORS INC,"2730 Garnet AVE San Diego, CA 92109",(858) 270-7700
,,,2009,MERCEDES-B S-CLASS S550,29168,WDDNG71X99A274994,"$30,000 ",ONLINE,1/29/2016 12:11:27 PM
IAUTOHAUS,"1876 E Broadway Rd Tempe, AZ 85282",(480) 317-0777
,,,2012,BMW 740I 740I,41829,WBAKA4C52CDX20222,"$32,500 ",ONLINE,1/29/2016 12:11:27 PM
J J WHOLESALE,"5909 Whittier BlvdLos Angeles, CA 90022",(323) 346-0254
,,,2009,VOLKSWAGEN JETTA 5C S,74512,3VWJZ71K99M089044,"$2,500 ",ONLINE,1/29/2016 12:11:27 PM
BEST AUTO RECOVERY AND SALES,"6704 NE 175th St, Kenmore, WA 98028",(425) 482-6707
,,,2012,FORD FIESTA FWD SE,76496,3FADP4BJ3CM164702,"$4,300 ",ONLINE,1/29/2016 12:11:27 PM
RAYA WHOLESALE CARS,NA,NA
,,,2007,TOYOTA CAMRY V6 LE,125431,4T1BK46KX7U512205,"$6,700 ",SOLD,1/29/2016 12:11:27 PM
VOLVO CARS MISSION VIEJO,"28730 Marguerite Pkwy Mission Viejo, CA 92692",(949) 359-5000
,,,2015,HONDA ACCORD 4C SPORT,6442,1HGCR2F5XFA020472,"$18,600 ",ONLINE,1/29/2016 12:11:27 PM
PUR MOTORS,"2805 Burton Ave Burbank, CA 91504",(818) 847-1111
,,,2005,MERCEDES G500K,84571,WDCYR49EX5X162452,"$37,000 ",SOLD,1/29/2016 12:11:27 PM
OFF LEASE ONLY INC,N/A,N/A
,,,2012,MINI COUNTRYMAN FWD S,35500,WMWZC3C58CWL87869,"$12,500 ",ONLINE,1/29/2016 12:11:27 PM
DIAMOND AUTO SALES INC,"1801 Park St Alameda, CA 94501",(510) 864-1000
,,,2006,LINCOLN ZEPHYR,156016,3LNHM26126R635678,"$2,300 ",SOLD,1/29/2016 12:11:27 PM
PRESTIGE AUTOS,"2683 Wardlow Rd Corona, CA 92882",(951) 403-6500
,,,2007,BMW 335I,71720,WBAVB73517PA87991,"$10,000 ",ONLINE,1/29/2016 12:11:27 PM
PUENTE HILLS SUBARU,"17801 E Gale Ave City Of Industry, CA 91748",(888) 450-8814
,,,2006,BMW 330I,62844,WBAVB33596KS37010,"$9,700 ",SOLD,1/29/2016 12:11:27 PM
ROYAL AUTO WHOLESALE INC,"230 Amberwood Drive Walnut, CA 91789 ",(909) 598-6282
,,,2011,BMW 528IA 528I,37108,WBAFR1C50BC748341,"$23,750 ",SOLD,1/29/2016 12:11:27 PM
PREMIER AUTO GROUP LLC,"11601 Whittier Boulevard Whittier, CA 90601",562-695-1234
,,,2013,BMW 328I 328I,25512,WBA3C1G58DNR45974,"$19,000 ",SOLD,1/29/2016 12:11:27 PM
BILL LUKE FIAT,"7833 S Autoplex LP Tempe, AZ 85284",(480) 598-4031
,,,2015,HONDA ACCORD 4C EX,4417,1HGCR2F77FA162313,"$18,750 ",ONLINE,1/29/2016 12:11:27 PM
B & S AUTO SALES INC,"2500 W Orangethorpe Ave, Fullerton, CA 92833",(714) 525-5033
,,,2005,FORD F150 4X2 CR XLT,188753,1FTPW12585KB73207,"$4,900 ",ONLINE,1/29/2016 12:11:27 PM
CAR STAR MOTORS,"12460 Victory Blvd North Hollywood, CA 91606",(818) 781-5333
,,,2007,BMW 335I,71720,WBAVB73517PA87991,"$11,200 ",SOLD,1/29/2016 12:11:27 PM
NORM REEVES HONDA SUPE,"19131 Beach Boulevard Huntington Beach, CA 92648",(888) 405-0115
,,,2015,HONDA ODYSSEY EX-L,4813,5FNRL5H62FB058917,"$30,250 ",SOLD,1/29/2016 12:11:27 PM
GREEN LIGHT AUTO,"1555 W 6th St Corona, CA 92882",(951) 454-5737
,,,2008,HYUNDAI ELANTRA GLS,89106,KMHDU46DX8U327352,"$3,900 ",SOLD,1/29/2016 12:11:27 PM
BELLS AUTO SALES,"808 E. 6 Th Street, Corona, CA 92879","(951) 734-2340
"
,,,2005,GMC YUK XL DEN AWD,128900,1GKFK66U55J253824,"$8,600 ",SOLD,1/29/2016 12:11:27 PM
RIVERSIDE PREMIER MOTORS,"247 W La Cadena Dr Riverside, CA 92501",(951) 394-3552
,,,2006,MERCEDES-B S-CLASS S430 V4M,93488,WDBNG83J06A477548,"$9,700 ",SOLD,1/29/2016 12:11:27 PM
HEMBORG FORD,"1900 Hamner Ave Norco, CA 92860",(951) 737-6151
,,,2014,FORD F150 4X2 EX STX,17309,1FTEX1CM4EFB85857,"$22,250 ",SOLD,1/29/2016 12:11:27 PM
ATLAS AUTOMOTIVE,"4120 Fountain Ave Los Angeles, CA 90029",(323) 660-4257
,,,2012,CHEVROLET CAPT SPT AWD V6 LTZ,94194,3GNFL4E54CS585974,"$9,500 ",ONLINE,1/29/2016 12:11:27 PM
PROGRESSIVE AUTO SALES,"4255 El Camino Real Atascadero, CA 93422",(805) 464-2566
,,,2006,AUDI A4 FWD 4C 2.0T,112327,WAUAF78E06A225563,"$3,500 ",SOLD,1/29/2016 12:11:27 PM
YAMA MOTORS,"13225 Sherman Way North Hollywood, CA. 91605-7704",(818)982-0059
,,,2005,TOYOTA PRIUS,162770,JTDKB20U053051957,"$3,400 ",SOLD,1/29/2016 12:11:27 PM
MARIOS AUTO SALES INC,"1010 S Harbor Blvd Santa Ana, CA 92704",(714) 531-9710
,,,2005,GMC CANYON 4X4 CR SLE Z85,136933,1GTDT136858139073,"$8,100 ",SOLD,1/29/2016 12:11:27 PM
LEGACY CARS,"670 El Cajon Blvd El Cajon, CA 92020",(619) 442-0916
,,,2009,LEXUS IS 250 4X2,55120,JTHBK262895106007,"$16,600 ",SOLD,1/29/2016 12:11:27 PM
LYNX CAR SALES LLC,NA,NA
,,,2007,GMC YUKON DENALI DENALI,77928,1GKFK63827J330451,"$19,750 ",ONLINE,1/29/2016 12:11:27 PM
RIVERSIDE CAR STORE INC,"7925 Indiana Ave Riverside, CA 92504",(951) 358-0111
,,,2011,DODGE JOURNEY FWD V6 MAINSTREET,80577,3D4PG1FG9BT543487,"$8,000 ",SOLD,1/29/2016 12:11:27 PM
SELECTIVE MOTORS SALES & LEASING,"7905 Van Nuys Blvd Ste Q Van Nuys, CA 91402",(818) 697-2946
,,,2006,FORD MUSTANG V8 CNV GT,77186,1ZVHT85H465168739,"$6,500 ",SOLD,1/29/2016 12:11:27 PM
USA MOTORS AND USED,"1974, Placentia Ave Costa Mesa, CA 92627",949-650-7013
,,,2004,FORD 350 SRW 4X4 CR KING RANCH,243990,1FTSW31P54EB25119,"$5,300 ",SOLD,1/29/2016 12:11:27 PM
CERTFIED LUXURY AUTO INC,"1005 N Scottsdale Rd Scottsdale, AZ 85257",(480) 827-7679
,,,2003,SUBARU IMPREZA AWD WRX,89480,JF1GD29673G504553,"$7,600 ",ONLINE,1/29/2016 12:11:27 PM
BEST CAR BUY,"1615 S Brand Blvd Glendale, CA 91204",(818) 240-3330
,,,2015,ACURA RDX FWD,18103,5J8TB3H31FL001822,"$25,500 ",ONLINE,1/29/2016 12:11:27 PM
CIRCLE CITY MOTORS,"327 W Orangethorpe Ave, Fullerton, CA 92832",(714) 400-3600
,,,2013,INFINITI G37 4X2 JOURNEY,9389,JN1CV6AP3DM724554,"$21,250 ",IFSALE,1/29/2016 12:11:27 PM
MAGIC AUTO CENTER OF R,"6360 Reseda Blvd Tarzana, CA 91335",(818) 881-6999
,,,2003,FORD EXPEDIT 4X2 V8 ED BAUER,148191,1FMRU17W33LA86916,"$2,900 ",IFSALE,1/29/2016 12:11:27 PM
L A AUTO EMPORIUM INC,"8917 State St South Gate, CA 90280",(323) 249-5161
,,,1997,NISSAN SENTRA GXE,150589,1N4AB41D9VC774749,"$850 ",SOLD,1/29/2016 12:11:27 PM
ROCKET CARS COMPANY,"15859 S Edna Pl Ste 107 Baldwin Park, CA 91706",(626) 253-7232
,,,2004,CHEVROLET SUBURBAN 4X4 V8 LT,170405,1GNFK16Z54J114132,"$3,400 ",SOLD,1/29/2016 12:11:27 PM
CAR PRO AUTO INC,"3333 Vincent Rd Ste 206 Pleasant Hill, CA 94523",(925) 395-1438
,,,2013,TOYOTA VENZA FWD V6 XLE,99878,4T3ZK3BB6DU058388,"$15,900 ",ONLINE,1/29/2016 12:11:27 PM
PUENTE HILLS MITSUBISHI,"17665 Castleton St City Of Industry, CA 91748",(866) 830-0768
,,,2011,AUDI A4 FWD 2.0T PRM,59668,WAUAFAFL1BN011957,"$13,600 ",SOLD,1/29/2016 12:11:27 PM
BILL LUKE CHRYSLER JEEP AND DODGE INC,"2425 W Camelback Rd Phoenix, AZ 85015",(602) 249-1234
,,,2012,INFINITI QX56 4X4 7-PASS,46995,N8AZ2NE0C9021008,"$38,250 ",ONLINE,1/29/2016 12:11:27 PM
WORLDWIDE MOTORS,"9560 Black Mountain Rd Ste B San Diego, CA 92126
",(858) 999-3060
,,,2012,MINI COOPER,12779,WMWSU3C51CT540270,"$9,500 ",ONLINE,1/29/2016 12:11:27 PM
STUNNING AUTO,"2015 Marconi Ave Sacramento, CA 95821",(916) 802-1447
,,,2007,NISSAN ALTIMA 4C 2.5 S,114852,1N4AL21E67C207363,"$3,900 ",ONLINE,1/29/2016 12:11:27 PM
AUTOMART AUCTIONS,"952 Roswell St S Marietta, GA 30060",(770) 590-6005
,,,2002,HONDA CR-V FWD LX,181011,JHLRD68482C022175,"$2,400 ",SOLD,1/29/2016 12:11:27 PM
NOAHS RIDE SALES,not applicable,not applicable
,,,2002,BUICK PARK AVENUE,161178,1G4CW54K324207719,"$1,100 ",SOLD,1/29/2016 12:11:27 PM
TIME AUTO GROUP,"4953 Voltaire St San Diego, CA 92107",(619) 630-2626
,,,2003,SUBARU IMPREZA AWD WRX,89480,JF1GD29673G504553,"$6,800 ",ONLINE,1/29/2016 12:11:27 PM
ESQUIVEL AUTO DEPOT INC,"800 W Foothill Blvd, Rialto, CA 92376",(909) 877-2020
,,,2006,DODGE MAGNUM 4X2 V6,107649,2D4FV47T76H522148,"$4,800 ",ONLINE,1/29/2016 12:11:27 PM
SC MOTORS INC,"609 W Orangethorpe Ave Placentia, CA 92870",(714) 524-8400
,,,2011,AUDI A4 FWD 2.0T PRM,59668,WAUAFAFL1BN011957,"$13,500 ",ONLINE,1/29/2016 12:11:27 PM
DVINE IMPPORTS,NA,NA
,,,1999,TOYOTA AVALON XLS,134162,4T1BF18BXXU291544,"$1,700 ",SOLD,1/29/2016 12:11:27 PM
ADVANCE AUTO GROUP,"2116 Troy Ave South El Monte, CA 91733",(626) 575-0252
,,,2007,NISSAN ALTIMA 4C 2.5 S,114852,1N4AL21E67C207363,"$5,200 ",SOLD,1/29/2016 12:11:27 PM
CAMEX AUTO SALE,Not applicable,Not applicable
,,,2006,MERCEDES C230WZ,167368,WDBRF52H36A851703,"$3,100 ",SOLD,1/29/2016 12:11:27 PM
CANYON CAR COMPANY,"31582 Railroad Canyon Rd
Canyon Lake, CA 92587",(951) 795-0056
,,,2003,SUBARU IMPREZA AWD WRX,89480,JF1GD29673G504553,"$6,600 ",ONLINE,1/29/2016 12:11:27 PM
KINGS MOTOR GROUP,"1785 Mentone Blvd Mentone, CA 92359",(909) 389-1010
,,,2012,VOLKSWAGEN PASSAT 5C S,58007,1VWAP7A34CC025761,"$8,400 ",ONLINE,1/29/2016 12:11:27 PM
AUSSIE AUTO INC,11459 Ventura Blvd STUDIO CITY CALIFORNIA,1 818-980-2400
,,,2008,BMW 535IA 535I AUTO,69958,WBANW13508CZ82542,"$12,700 ",ONLINE,1/29/2016 12:11:27 PM
BOISE VOLKSWAGEN AUDI,not applicable,(877) 649-7974
,,,2012,RAM 1500 4X4 CR LARAMIE,53582,1C6RD7NT3CS211118,"$25,000 ",ONLINE,1/29/2016 12:11:27 PM
CARDINALE GMC TRUCK,"2 Heitzinger Plaza Seaside, CA 93955",(877) 957-1626
,,,2013,BMW 328I 328I,60860,WBA3C1C52DF437340,"$17,000 ",ONLINE,1/29/2016 12:11:27 PM
GOLDEN AUTO GROUP INC,"1386 White Oaks Rd, Campbell, CA 95008",(408) 377-4900
,,,2007,SCION TC,129148,JTKDE177670171608,"$3,800 ",ONLINE,1/29/2016 12:11:27 PM
CACTUS JACKS AUTO SALES,"1660 W Bell Rd Phoenix, AZ 85023",(602) 788-8300
,,,2011,FORD FIESTA FWD SE,78644,3FADP4BJ0BM119263,"$6,900 ",SOLD,1/29/2016 12:11:27 PM
TRADERS IMPORTS,"7693 Liberty Avenue Huntington Beach, CA 92647",714-390-6020
,,,2005,FORD TAURUS SEL,131136,1FAFP56275A269941,"$1,100 ",SOLD,1/29/2016 12:11:27 PM
MAGIC AUTO CENTER OF RESEDA,"6360 Reseda Blvd Tarzana, CA 91335",(818) 881-6999
,,,2008,CHEVROLET AVALANCH 4X2 CR LS,123872,3GNEC12018G271647,"$10,000 ",IFSALE,1/29/2016 12:11:27 PM
CARTWRIGHT MOTORS,"4956 Paradise Rd Las Vegas, NV 89119 Southeast",(702) 476-6867
,,,2011,FORD F150 AWD CR HARLEY-DAV,59605,1FTFW1E68BFA44288,"$30,250 ",SOLD,1/29/2016 12:11:27 PM
WEST COAST MOTORS,"6953 Lankershim Blvd North Hollywood, CA 91605",(818) 255-2229
,,,2005,HUMMER H2 SUV,141163,5GRGN23U05H126425,"$12,700 ",SOLD,1/29/2016 12:11:27 PM
FAST CREDIT AUTO IMPORTS,"4101 Firestone Blvd South Gate, CA 90280",(323) 567-2856
,,,2012,VOLKSWAGEN PASSAT 5C S,58007,1VWAP7A34CC025761,"$8,500 ",SOLD,1/29/2016 12:11:27 PM
CORONA MOTORS INC,"1502 W Holt Blvd Ontario, CA 91762",(909) 395-5554
,,,2008,BMW 535IA 535I AUTO,69958,WBANW13508CZ82542,"$12,600 ",ONLINE,1/29/2016 12:11:27 PM
STREET DREAMS AUTO SALES,"2775 Kietzke Lane Reno, NV 89502",(775) 336-2277
,,,2012,RAM 1500 4X4 CR LARAMIE,53582,1C6RD7NT3CS211118,"$26,250 ",SOLD,1/29/2016 12:11:27 PM
KLASS MOTORS,"925 N Harbor Blvd Santa Ana, CA 92703",(855) 880-4514
,,,2007,SCION TC,129148,JTKDE177670171608,"$3,900 ",SOLD,1/29/2016 12:11:27 PM
M/M AUTO SALES,Not applicable,Not applicable
,,,2003,TOYOTA COROLLA LE,189463,1NXBR32E73Z043042,"$2,500 ",SOLD,1/29/2016 12:11:27 PM
ASAY'S AUTOS LLC,not applicable,not applicable
,,,2004,TOYOTA HIGHLNDR 4X4 4C,119057,JTEHD21A240032637,"$5,900 ",SOLD,1/29/2016 12:11:27 PM
FREEWAY AUTO CENTER,"333 South Waterman Ave San Bernardino, CA 92408",(909) 381-3222
,,,2012,HONDA CIVIC EX-L,92457,19XFB2F93CE366357,"$10,500 ",ONLINE,1/29/2016 12:11:27 PM
MEZA AUTO SALES,"1565 N MT Vernon Ave Colton, CA 92324",(909) 825-2321
,,,2014,GMC SIERA 15 4X4 DB SLE,5308,1GTV2UEH8EZ158515,"$26,000 ",SOLD,1/29/2016 12:11:27 PM
