S.No.,Model,Car,Odometer,VIN number,Online bid,OnlineBidDollars,OnlineBidAddress,OnlineBidPhone,Sold,SoldDollars,SoldAddress,SoldPhone No.,If sale,IfsaleDollars,IfsaleAddress,IfsalePhone No.
81,2013,LINCOLN MKZ FWD 4C,46272,3LN6L2G9XDR826454,LAS VEGAS MOTORCARS,"$15,500 ","4200 W Russell Rd Ste 109 Las Vegas, NV 89118",(702) 463-9700,HERTZ CAR SALES,"$16,000 ","4401 Stevens Creek Blvd Santa Clara, CA 95051",(877) 244-6782,,,,
,,,,,BILL LUKE FIAT,"$15,900 ","7833 S Autoplex LP Tempe, AZ 85284",(480) 598-4031,,,,,,,,
82,2013,FORD MUSTANG V6 CPE PREMIUM,51286,1ZVBP8AM8D5262486,EQUITY AUTO CENTER LLC,"$11,200 ","5120 W Glendale Ave Glendale, AZ 85301",(623) 466-8779,EQUITY AUTO CENTER LLC,"$11,200 ","5120 W Glendale Ave Glendale, AZ 85301",(623) 466-8779,,,,
83,2013,FORD F150 4X4 CR XLT,71495,1FTFW1ET9DFD14959,,,,,CITY CYCLE CENTER,"$21,600 ","282 Gemini Avenue Brea, CA 92821",714-870-6313,,,,
84,2012,FORD FUSION FWD 4C SE,25518,3FAHP0HAXCR163387,PREMIER HYUNDAI OF OAKLAND,"$9,900 ","2820 Broadway Oakland, CA 94607",(803) 317-2147,PREMIER HYUNDAI OF OAKLAND,"$9,900 ","2820 Broadway Oakland, CA 94607",(803) 317-2147,,,,
85,2011,FORD FIESTA FWD SE,46799,3FADP4BJ9BM102509,,,,,HERTZ CAR SALES,"$6,100 ","4401 Stevens Creek Blvd Santa Clara, CA 95051",(877) 244-6782,,,,
86,2011,FORD 350 SRW 4X2 C/C XL,48950,1FDRF3E64BEB67452,CENTURY TRUCKS & VANS,"$18,100 ","1220 E Main St Grand Prairie, TX 75050",(972) 263-3952,HENGEHOLD MOTOR CO INC,"$20,000 ","762 San Antonio Rd, Palo Alto, CA 94303-4613",(650) 494-2444,,,,
,,,,,HENGEHOLD MOTOR CO INC,"$20,000 ","762 San Antonio Rd, Palo Alto, CA 94303-4613",(650) 494-2444,,,,,,,,
,,,,,AM IMPORTS INC,"$19,900 ","6946 Oran Cir Buena Park, California 90621-3306",(951) 496-2845,,,,,,,,
87,2010,FORD FLEX FWD LIMITED,58475,2FMGK5DC0ABB14019,HENRY CURTIS FORD,"$14,300 ","1120 Auto Center Dr Petaluma, CA 94952",(707) 769-2300,BULLDOG MOTORS LLC,"$14,200 ","5832 Autoport Mall San Diego,  CA  92121-2514",(858) 689-8900,,,,
88,2010,FORD FOCUS S,154660,1FAHP3EN8AW149040,,,,,EAGLE FIRST AUTO DEALER,"$2,000 ","6167 Pleasant Valley Rd,El Dorado, CA 95623",(530) 622-6978,,,,
89,2016,FORD EXPLORER FWD 4C XLT,2904,1FM5K7DH2GGA85705,STRECKER MOTORS,"$31,700 ",NA,NA,STRECKER MOTORS,"$31,700 ",NA,NA,,,,
,,,,,AUTO MERCHANTS INC,"$31,600 ",NA,NA,,,,,,,,
90,2015,FORD FOCUS 4C SE,3556,1FADP3F29FL220970,PREMIER HYUNDAI OF OAKLAND,"$11,900 ","2820 Broadway Oakland, CA 94607",(803) 317-2147,PREMIER HYUNDAI OF OAKLAND,"$11,900 ","2820 Broadway Oakland, CA 94607",(803) 317-2147,,,,
91,2015,FORD FOCUS 4C SE,14495,1FADP3F26FL294282,PREMIER HYUNDAI OF OAKLAND,"$10,500 ","2820 Broadway Oakland, CA 94607",(803) 317-2147,JORGENSEN FORD INC,"$10,400 ",Not applicable,Not applicable,,,,
92,2014,FORD FIESTA TITANIUM,1210,3FADP4FJ6EM148605,,,,,PACIFIC AUTO CENTER,"$11,500 ","16416 Valley Blvd Fontana, CA 92335",(909) 429-1100,,,,
93,2014,FORD F150 4X4 RG FX4 TREMOR,6515,1FTMF1ET1EFC16114,,,,,PACIFIC AUTO CENTER,"$28,000 ","16416 Valley Blvd Fontana, CA 92335",(909) 429-1100,,,,
94,2015,FORD ESCAPE FWD 4C TITANIUM,698,1FMCU0JX3FUC63464,,,,,STANS AUTO,"$22,800 ",,,,,,
95,2014,FORD EXPLORER FWD V6 BASE,14660,1FM5K7B88EGB84447,,,,,CARMAX # 7136,"$21,700 ","1131 Central Ave Duarte, CA 91010",(626) 357-9972,,,,
96,2014,FORD FIESTA SE,25212,3FADP4BJ2EM106700,,,,,WESTERN MOTORS/AIDE RENT A CAR,"$8,800 ",N/A,N/A,,,,
97,2013,FORD MUSTANG V8 CPE GT,18161,1ZVBP8CF8D5264558,STADIUM AUTO CALIFORNIA,"$24,000 ","2833 Harbor Blvd Costa Mesa, CA 92626",(888) 380-6115,STADIUM AUTO CALIFORNIA,"$24,000 ","2833 Harbor Blvd Costa Mesa, CA 92626",(888) 380-6115,,,,
,,,,,HENRY CURTIS FORD,"$20,200 ","1120 Auto Center Dr Petaluma, CA 94952",(707) 769-2300,,,,,,,,
98,2013,FORD EDGE FWD V6 SEL,26351,2FMDK3JC4DBE38087,HENRY CURTIS FORD,"$18,500 ","1120 Auto Center Dr Petaluma, CA 94952",(707) 769-2300,HENRY CURTIS FORD,"$18,500 ","1120 Auto Center Dr Petaluma, CA 94952",(707) 769-2300,,,,
99,2013,FORD FIESTA SE,30176,3FADP4EJXDM226402,ATLAS AUTOMOTIVE,"$7,600 ","4120 Fountain Ave Los Angeles, CA 90029",(323) 660-4257,WESTERN MOTORS/AIDE RENT A CAR,"$7,700 ",N/A,N/A,,,,
100,2013,FORD MUSTANG V6 CPE,31587,1ZVBP8AM6D5279741,KEARNY MESA AUTO CENTER INC,"$12,100 ","5370 Kearny Mesa Rd San Diego, CA 92111",(858) 560-1447,NTX DIRECT LLC,"$14,000 ","745 West Hurst Boulevard, Hurst, TX 76053",817-494-1161,,,,
,,,,,EQUITY AUTO CENTER LLC,"$13,500 ","5120 W Glendale Ave Glendale, AZ 85301",(623) 466-8779,,,,,,,,
,,,,,BILL LUKE CHRYSLER JEEP AND DODGE INC,"$13,100 ","2425 W Camelback Rd Phoenix, AZ 85015",(602) 249-1234,,,,,,,,
,,,,,BILL LUKE FIAT,"$12,900 ","7833 S Autoplex LP Tempe, AZ 85284",(480) 598-4031,,,,,,,,
101,2013,FORD EXPLORER 4X4 V6 SPORT,33082,1FM5K8GT0DGB84167,,,,,TOYS AUTO CLUB,"$28,100 ","6215 Fairmount Avenue San Diego, CA 92120",(619) 528-8321,,,,
102,2013,FORD FUSION FWD 4C SE,34171,3FA6P0H79DR134055,PREMIER HYUNDAI OF OAKLAND,"$12,100 ","2820 Broadway Oakland, CA 94607",(803) 317-2147,ORACLE FORD INC,"$12,400 ","3950 W State Hwy 77 Oracle, AZ 85623",(520) 818-3673,,,,
,,,,,ORACLE FORD INC,"$12,400 ","3950 W State Hwy 77 Oracle, AZ 85623",(520) 818-3673,,,,,,,,
,,,,,EQUITY AUTO CENTER LLC,"$11,500 ","5120 W Glendale Ave Glendale, AZ 85301",(623) 466-8779,,,,,,,,
103,2013,FORD E150 CARGO COMMERCIAL,40368,1FTNE1EW1DDA58451,EQUITY AUTO CENTER LLC,"$13,000 ","5120 W Glendale Ave Glendale, AZ 85301",(623) 466-8779,NORCO TRUCK CENTER,"$14,700 ","2075 Hamner Ave Norco, CA 92860",(866) 994-7257,,,,
,,,,,JAMES FORD INC,"$14,600 ","100 Seymour St Half Moon Bay, CA 94019",(650) 726-4496,,,,,,,,
104,2012,FORD FIESTA FWD SE,43063,3FADP4BJ6CM154133,BILL LUKE CHRYSLER JEEP AND DODGE INC,"$6,300 ","2425 W Camelback Rd Phoenix, AZ 85015",(602) 249-1234,,,,,,,,
,,,,,JONES FORD,"$6,600 ","5757 Rivers Ave Charleston, SC 29406",(843) 214-2354,,,,,,,,
,,,,,R & D AUTO BROKERS,"$6,700 ","17301 Beach Blvd Ste 18 Huntington Beach, CA 92647",(800) 279-0169,,,,,,,,
,,,,,ATLAS AUTOMOTIVE,"$6,800 ","4120 Fountain Ave Los Angeles, CA 90029",(323) 660-4257,,,,,,,,
